gene_id,POR_13_S81,POR_34_S82,POR_61_S83
Porites_compressa_HIv1___TS.g1025.t1a,336,1407,253
Porites_compressa_HIv1___TS.g1025.t1b,1085,51,0
Porites_compressa_HIv1___TS.g1027.t1,748,212,1779
Porites_compressa_HIv1___TS.g32139.t1,92,240,0
Porites_compressa_HIv1___RNAseq.g28600.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28428.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28430.t1,0,77,0
Porites_compressa_HIv1___RNAseq.g28431.t1,0,48,6
Porites_compressa_HIv1___TS.g31981.t1,0,0,16
Porites_compressa_HIv1___RNAseq.g28434.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28440.t1,0,0,0
Porites_compressa_HIv1___TS.g31986.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28442.t2,0,234,0
Porites_compressa_HIv1___RNAseq.g28445.t1,0,270,191
Porites_compressa_HIv1___RNAseq.g28451.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28452.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28453.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28454.t1,0,0,0
Porites_compressa_HIv1___TS.g32000.t1b,0,0,0
Porites_compressa_HIv1___TS.g32000.t1a,0,0,0
Porites_compressa_HIv1___RNAseq.g28457.t1,0,0,1
Porites_compressa_HIv1___RNAseq.g28458.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28459.t1,0,0,1
Porites_compressa_HIv1___RNAseq.g28460.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28461.t1,0,1,0
Porites_compressa_HIv1___RNAseq.g28463.t1,0,8,6
Porites_compressa_HIv1___RNAseq.g28464.t1,0,5,1
Porites_compressa_HIv1___RNAseq.g28465.t1,0,0,1
Porites_compressa_HIv1___RNAseq.g28466.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28467.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28468.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28472.t1,0,172,171
Porites_compressa_HIv1___RNAseq.g28473.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28475.t1,0,45,3
Porites_compressa_HIv1___RNAseq.g28476.t1,0,127,111
Porites_compressa_HIv1___RNAseq.g28477.t1,0,0,37
Porites_compressa_HIv1___RNAseq.g28481.t1,0,0,0
Porites_compressa_HIv1___TS.g32028.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28486.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28487.t1,0,423,15
Porites_compressa_HIv1___TS.g32035.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28488.t1,0,0,1
Porites_compressa_HIv1___RNAseq.g28489.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28490.t1,0,301,0
Porites_compressa_HIv1___RNAseq.g28491.t1,0,527,377
Porites_compressa_HIv1___RNAseq.g28492.t1,0,152,152
Porites_compressa_HIv1___RNAseq.g28495.t1,0,0,0
Porites_compressa_HIv1___RNAseq.28882_t,0,860,560
Porites_compressa_HIv1___RNAseq.g28502.t1,0,185,0
Porites_compressa_HIv1___TS.g32049.t1,0,59,0
Porites_compressa_HIv1___RNAseq.g28503.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28504.t1,0,13,0
Porites_compressa_HIv1___RNAseq.g28505.t1,0,180,0
Porites_compressa_HIv1___TS.g32053.t1,0,0,155
Porites_compressa_HIv1___TS.g32055.t1,0,0,0
Porites_compressa_HIv1___TS.g32056.t2,0,0,186
Porites_compressa_HIv1___RNAseq.g28510.t1,0,0,77
Porites_compressa_HIv1___RNAseq.g28512.t1,0,390,153
Porites_compressa_HIv1___TS.g32062.t1,0,54,0
Porites_compressa_HIv1___RNAseq.g28516.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28517.t1,0,122,0
Porites_compressa_HIv1___RNAseq.g28521.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28523.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28524.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28525.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28526.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28527.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28528.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28529.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28533.t1a,0,0,0
Porites_compressa_HIv1___RNAseq.g28541.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28542.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28543.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28544.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28545.t1,0,0,0
Porites_compressa_HIv1___TS.g32089.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28547.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28548.t1,0,546,0
Porites_compressa_HIv1___RNAseq.g28549.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28550.t1,0,34,0
Porites_compressa_HIv1___RNAseq.g28551.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28552.t1,0,28,0
Porites_compressa_HIv1___RNAseq.g28553.t1,0,40,0
Porites_compressa_HIv1___RNAseq.g28554.t1,0,58,0
Porites_compressa_HIv1___RNAseq.g28556.t1,0,574,285
Porites_compressa_HIv1___RNAseq.g28558.t1,0,100,0
Porites_compressa_HIv1___RNAseq.g28559.t1,0,0,103
Porites_compressa_HIv1___RNAseq.g28560.t1,0,9,0
Porites_compressa_HIv1___RNAseq.g28562.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28563.t1,0,0,120
Porites_compressa_HIv1___RNAseq.g28564.t1,0,0,32
Porites_compressa_HIv1___RNAseq.g28566.t1,0,90,0
Porites_compressa_HIv1___TS.g32111.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28568.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28570.t1,0,1,0
Porites_compressa_HIv1___RNAseq.g28571.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28573.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28574.t1,0,0,0
Porites_compressa_HIv1___TS.g32117.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28576.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28577.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28578.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28579.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28580.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28581.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28582.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28585.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28586.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28590.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28592.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g28593.t1,0,0,117
Porites_compressa_HIv1___RNAseq.g28594.t1,0,33,113
Porites_compressa_HIv1___RNAseq.g28429.t1,1231,1304,1785
Porites_compressa_HIv1___RNAseq.g28432.t1,1,0,1
Porites_compressa_HIv1___RNAseq.g28433.t1,149,61,87
Porites_compressa_HIv1___RNAseq.g28435.t1,157,214,263
Porites_compressa_HIv1___RNAseq.g28436.t1,726,1154,1407
Porites_compressa_HIv1___RNAseq.g28437.t1,464,759,918
Porites_compressa_HIv1___RNAseq.g28438.t1,984,1304,1798
Porites_compressa_HIv1___RNAseq.g28439.t1,138,781,755
Porites_compressa_HIv1___TS.g31985.t1,977,571,883
Porites_compressa_HIv1___TS.g31989.t1,149,0,61
Porites_compressa_HIv1___RNAseq.g28444.t1,1348,2766,4358
Porites_compressa_HIv1___RNAseq.g28446.t1,623,61,222
Porites_compressa_HIv1___RNAseq.g28447.t1,350,228,197
Porites_compressa_HIv1___RNAseq.28828_t,101,108,71
Porites_compressa_HIv1___RNAseq.g28449.t1,1066,759,446
Porites_compressa_HIv1___RNAseq.28830_t,1,0,0
Porites_compressa_HIv1___RNAseq.g28462.t1,744,1937,1467
Porites_compressa_HIv1___TS.g32012.t1,141,467,215
Porites_compressa_HIv1___RNAseq.g28470.t1,14,647,676
Porites_compressa_HIv1___RNAseq.g28471.t1,509,928,488
Porites_compressa_HIv1___RNAseq.g28474.t1,2664,2283,0
Porites_compressa_HIv1___RNAseq.g28478.t1,197,335,66
Porites_compressa_HIv1___RNAseq.g28479.t1,503,323,509
Porites_compressa_HIv1___RNAseq.g28480.t1,269,819,599
Porites_compressa_HIv1___RNAseq.g28482.t1,104,6,0
Porites_compressa_HIv1___TS.g32027.t1,25,0,0
Porites_compressa_HIv1___RNAseq.g28483.t1,1,1,0
Porites_compressa_HIv1___RNAseq.g28484.t1,37,0,0
Porites_compressa_HIv1___RNAseq.g28485.t1,177,251,0
Porites_compressa_HIv1___TS.g32032.t1,149,0,0
Porites_compressa_HIv1___RNAseq.g28493.t1,1334,1698,2737
Porites_compressa_HIv1___RNAseq.g28494.t1,350,132,283
Porites_compressa_HIv1___TS.g32043.t1,185,1624,1407
Porites_compressa_HIv1___RNAseq.g28497.t1,334,0,533
Porites_compressa_HIv1___RNAseq.g28498.t1,1537,2628,408
Porites_compressa_HIv1___RNAseq.g28499.t1,44,0,0
Porites_compressa_HIv1___RNAseq.g28500.t1,6,422,10
Porites_compressa_HIv1___RNAseq.g28507.t1,5,6,0
Porites_compressa_HIv1___RNAseq.g28511.t1,25,0,625
Porites_compressa_HIv1___RNAseq.g28513.t1,132,0,0
Porites_compressa_HIv1___RNAseq.g28514.t1,464,13,353
Porites_compressa_HIv1___RNAseq.g28518.t1,227,160,862
Porites_compressa_HIv1___RNAseq.g28519.t1,113,214,196
Porites_compressa_HIv1___RNAseq.g28520.t1,323,792,0
Porites_compressa_HIv1___RNAseq.g28522.t1,208,595,0
Porites_compressa_HIv1___RNAseq.g28530.t1,60,0,0
Porites_compressa_HIv1___RNAseq.g28531.t1,297,203,148
Porites_compressa_HIv1___RNAseq.g28532.t1,2,0,0
Porites_compressa_HIv1___RNAseq.g28533.t1b,22,695,181
Porites_compressa_HIv1___TS.g32078.t1b,398,725,527
Porites_compressa_HIv1___TS.g32078.t1a,164,37,138
Porites_compressa_HIv1___RNAseq.g28536.t1,1239,2463,2571
Porites_compressa_HIv1___RNAseq.g28537.t1,862,427,225
Porites_compressa_HIv1___RNAseq.g28538.t1,1857,4503,3465
Porites_compressa_HIv1___RNAseq.g28539.t1,92,565,482
Porites_compressa_HIv1___RNAseq.g28540.t1,75,249,179
Porites_compressa_HIv1___RNAseq.g28555.t1,13,0,15
Porites_compressa_HIv1___RNAseq.g28557.t1,143,199,0
Porites_compressa_HIv1___RNAseq.g28561.t2,84,423,0
Porites_compressa_HIv1___RNAseq.g28565.t1,722,939,2237
Porites_compressa_HIv1___RNAseq.g28567.t1,22,0,0
Porites_compressa_HIv1___RNAseq.g28569.t1,242,430,0
Porites_compressa_HIv1___RNAseq.g28572.t1,1,0,0
Porites_compressa_HIv1___TS.g32115.t1,33,129,34
Porites_compressa_HIv1___TS.g32124.t1,186,850,515
Porites_compressa_HIv1___TS.g32125.t1,229,390,153
Porites_compressa_HIv1___RNAseq.g28587.t1,345,986,853
Porites_compressa_HIv1___RNAseq.g28588.t1,31,346,89
Porites_compressa_HIv1___RNAseq.g28589.t1,383,1285,453
Porites_compressa_HIv1___RNAseq.g28591.t1,165,269,94
Porites_compressa_HIv1___RNAseq.g28595.t1,373,41,206
Porites_compressa_HIv1___RNAseq.g12175.t1,13,9,5
Porites_compressa_HIv1___RNAseq.g12034.t1,0,0,0
Porites_compressa_HIv1___TS.g22227.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12037.t1b,0,0,8
Porites_compressa_HIv1___RNAseq.g12037.t1a,0,0,0
Porites_compressa_HIv1___RNAseq.g12038.t1a,0,0,0
Porites_compressa_HIv1___RNAseq.g12040.t1,0,0,0
Porites_compressa_HIv1___TS.g22233.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12043.t1b,0,0,154
Porites_compressa_HIv1___RNAseq.g12045.t1,0,0,0
Porites_compressa_HIv1___TS.g22237.t1,0,0,0
Porites_compressa_HIv1___TS.g22238.t1,0,0,0
Porites_compressa_HIv1___TS.g22241.t1,0,2,26
Porites_compressa_HIv1___RNAseq.g12050.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12051.t1,0,23,86
Porites_compressa_HIv1___RNAseq.g12057.t1,0,0,107
Porites_compressa_HIv1___TS.g22250.t1,0,0,141
Porites_compressa_HIv1___RNAseq.g12060.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12063.t1,0,280,0
Porites_compressa_HIv1___RNAseq.g12064.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12065.t1,0,132,197
Porites_compressa_HIv1___RNAseq.g12066.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12068.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12069.t1,0,0,1068
Porites_compressa_HIv1___TS.g22262.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12071.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12072.t1,0,0,231
Porites_compressa_HIv1___RNAseq.g12073.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12074.t1,0,0,1
Porites_compressa_HIv1___RNAseq.g12076.t1,0,273,0
Porites_compressa_HIv1___RNAseq.g12077.t1,0,0,118
Porites_compressa_HIv1___RNAseq.g12080.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12081.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12082.t1,0,0,272
Porites_compressa_HIv1___RNAseq.g12083.t1,0,4,1908
Porites_compressa_HIv1___TS.g22282.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12090.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12093.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12094.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12095.t1,0,0,0
Porites_compressa_HIv1___TS.g22292.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12099.t1,0,78,45
Porites_compressa_HIv1___RNAseq.g12101.t2,0,0,94
Porites_compressa_HIv1___RNAseq.g12102.t1a,0,0,0
Porites_compressa_HIv1___RNAseq.g12102.t1b,0,0,50
Porites_compressa_HIv1___RNAseq.g12103.t1a,0,521,1747
Porites_compressa_HIv1___RNAseq.g12104.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12108.t1,0,844,316
Porites_compressa_HIv1___RNAseq.g12111.t1,0,38,0
Porites_compressa_HIv1___RNAseq.g12112.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12113.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12114.t2,0,27,0
Porites_compressa_HIv1___RNAseq.g12115.t1,0,0,48
Porites_compressa_HIv1___TS.g22313.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12120.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12122.t1,0,136,0
Porites_compressa_HIv1___RNAseq.g12125.t1,0,0,110
Porites_compressa_HIv1___RNAseq.g12128.t1,0,0,1
Porites_compressa_HIv1___RNAseq.g12130.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12132.t1,0,73,0
Porites_compressa_HIv1___RNAseq.g12133.t1,0,6,0
Porites_compressa_HIv1___RNAseq.g12134.t1,0,78,0
Porites_compressa_HIv1___RNAseq.g12135.t1,0,18,0
Porites_compressa_HIv1___RNAseq.g12136.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12137.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12138.t1,0,65,1
Porites_compressa_HIv1___TS.g22334.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12139.t1,0,43,0
Porites_compressa_HIv1___RNAseq.g12140.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12142.t1,0,0,124
Porites_compressa_HIv1___TS.g22338.t1,0,0,0
Porites_compressa_HIv1___TS.g22339.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12147.t1,0,211,149
Porites_compressa_HIv1___RNAseq.g12152.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12153.t1,0,0,1
Porites_compressa_HIv1___TS.g22352.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12155.t1,0,0,0
Porites_compressa_HIv1___RNAseq.29107_t,0,0,0
Porites_compressa_HIv1___RNAseq.29108_t,0,111,0
Porites_compressa_HIv1___RNAseq.g12159.t1,0,1,0
Porites_compressa_HIv1___RNAseq.g12160.t2,0,0,0
Porites_compressa_HIv1___RNAseq.g12162.t1,0,0,16
Porites_compressa_HIv1___RNAseq.g12165.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12166.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12167.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12168.t1,0,1,0
Porites_compressa_HIv1___RNAseq.g12169.t1,0,0,0
Porites_compressa_HIv1___TS.g22369.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12171.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12172.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g12173.t1,0,0,30
Porites_compressa_HIv1___TS.g22226.t1,105,181,22
Porites_compressa_HIv1___RNAseq.g12038.t1b,5,161,212
Porites_compressa_HIv1___RNAseq.g12039.t1,180,152,162
Porites_compressa_HIv1___TS.g22232.t1,309,663,42
Porites_compressa_HIv1___RNAseq.g12043.t1a,1,0,0
Porites_compressa_HIv1___RNAseq.g12044.t1,107,146,290
Porites_compressa_HIv1___TS.g22239.t1,37,261,2
Porites_compressa_HIv1___RNAseq.g12048.t1,85,0,16
Porites_compressa_HIv1___RNAseq.g12052.t1,599,933,1054
Porites_compressa_HIv1___RNAseq.g12053.t1,393,42,0
Porites_compressa_HIv1___RNAseq.g12054.t1,229,87,52
Porites_compressa_HIv1___RNAseq.g12055.t1,3,0,0
Porites_compressa_HIv1___RNAseq.g12056.t1,83,54,121
Porites_compressa_HIv1___RNAseq.g12058.t1,188,1751,868
Porites_compressa_HIv1___RNAseq.g12061.t1,1,0,38
Porites_compressa_HIv1___RNAseq.g12062.t1,34,41,0
Porites_compressa_HIv1___RNAseq.g12067.t1,613,1261,0
Porites_compressa_HIv1___RNAseq.g12075.t1,169,272,0
Porites_compressa_HIv1___RNAseq.g12078.t1,305,298,0
Porites_compressa_HIv1___RNAseq.g12079.t1,30,224,2449
Porites_compressa_HIv1___RNAseq.g12084.t1,30,219,371
Porites_compressa_HIv1___RNAseq.g12085.t1,449,348,127
Porites_compressa_HIv1___RNAseq.g12088.t1,132,167,139
Porites_compressa_HIv1___RNAseq.g12089.t1,10,0,330
Porites_compressa_HIv1___TS.g22285.t1,43,56,46
Porites_compressa_HIv1___RNAseq.g12091.t1,28,255,36
Porites_compressa_HIv1___RNAseq.g12092.t1,18,1487,364
Porites_compressa_HIv1___RNAseq.g12097.t1,25,169,606
Porites_compressa_HIv1___TS.g22294.t1,1551,4239,6894
Porites_compressa_HIv1___RNAseq.g12100.t1,129,279,162
Porites_compressa_HIv1___RNAseq.g12103.t1b,1179,2237,598
Porites_compressa_HIv1___RNAseq.g12105.t1,6,45,8
Porites_compressa_HIv1___RNAseq.g12106.t1,16,37,61
Porites_compressa_HIv1___RNAseq.g12107.t1,115,158,166
Porites_compressa_HIv1___RNAseq.g12109.t1,3010,2320,4166
Porites_compressa_HIv1___TS.g22307.t1,149,291,0
Porites_compressa_HIv1___RNAseq.g12117.t1,36,0,0
Porites_compressa_HIv1___RNAseq.g12118.t1,44,0,0
Porites_compressa_HIv1___RNAseq.g12119.t1,3,569,13
Porites_compressa_HIv1___RNAseq.g12121.t1,179,255,244
Porites_compressa_HIv1___RNAseq.g12123.t1,182,0,0
Porites_compressa_HIv1___RNAseq.g12124.t2,217,0,585
Porites_compressa_HIv1___RNAseq.g12126.t1,195,1,108
Porites_compressa_HIv1___RNAseq.g12127.t1,39,22,48
Porites_compressa_HIv1___RNAseq.g12129.t1,11,3,0
Porites_compressa_HIv1___RNAseq.g12131.t1,60,6,0
Porites_compressa_HIv1___TS.g22336.t1,375,437,144
Porites_compressa_HIv1___RNAseq.g12143.t1,1,0,0
Porites_compressa_HIv1___RNAseq.g12144.t1,61,694,0
Porites_compressa_HIv1___RNAseq.g12145.t1,19,653,191
Porites_compressa_HIv1___RNAseq.g12146.t1,1,0,0
Porites_compressa_HIv1___RNAseq.g12148.t1,373,2150,540
Porites_compressa_HIv1___RNAseq.g12149.t1,44,0,0
Porites_compressa_HIv1___RNAseq.g12150.t1,806,771,1730
Porites_compressa_HIv1___RNAseq.g12151.t1,13,3,0
Porites_compressa_HIv1___RNAseq.g12158.t1,5300,7167,0
Porites_compressa_HIv1___RNAseq.g12161.t1,96,1,0
Porites_compressa_HIv1___RNAseq.g12163.t1,65,14,46
Porites_compressa_HIv1___RNAseq.g12164.t1,275,490,1541
Porites_compressa_HIv1___RNAseq.g12174.t1,139,132,40
Porites_compressa_HIv1___RNAseq.g25865.t1,0,71,0
Porites_compressa_HIv1___RNAseq.g25866.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g25867.t1,0,0,0
Porites_compressa_HIv1___TS.g26773.t2,10,0,22
Porites_compressa_HIv1___RNAseq.g3586.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3587.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3588.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3590.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3591.t1,0,0,19
Porites_compressa_HIv1___RNAseq.g3592.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3593.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3594.t1,0,0,0
Porites_compressa_HIv1___TS.g27310.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3596.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3597.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3598.t1,0,0,0
Porites_compressa_HIv1___TS.g27314.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3600.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3601.t1,0,0,0
Porites_compressa_HIv1___TS.g27318.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3604.t1a,0,204,0
Porites_compressa_HIv1___RNAseq.g3604.t1b,0,215,0
Porites_compressa_HIv1___RNAseq.g3610.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3612.t1,0,0,0
Porites_compressa_HIv1___TS.g27329.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3615.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3617.t1,0,0,0
Porites_compressa_HIv1___TS.g27336.t1,0,0,0
Porites_compressa_HIv1___TS.g27338.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3628.t1,0,12,0
Porites_compressa_HIv1___RNAseq.g3629.t1,0,0,0
Porites_compressa_HIv1___TS.g27344.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3631.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3632.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3635.t1,0,0,0
Porites_compressa_HIv1___TS.g27351.t1b,0,0,0
Porites_compressa_HIv1___RNAseq.g3640.t1,0,0,30
Porites_compressa_HIv1___TS.g27355.t1,0,0,0
Porites_compressa_HIv1___TS.g27356.t1,0,0,196
Porites_compressa_HIv1___RNAseq.g3644.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3645.t1,0,131,92
Porites_compressa_HIv1___RNAseq.g3646.t1,0,0,81
Porites_compressa_HIv1___RNAseq.g3648.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3649.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3650.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3653.t1,0,0,16
Porites_compressa_HIv1___RNAseq.g3654.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3655.t1,0,55,0
Porites_compressa_HIv1___RNAseq.g3656.t1,0,7,0
Porites_compressa_HIv1___RNAseq.g3657.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3658.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3659.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3661.t1,0,0,0
Porites_compressa_HIv1___TS.g27372.t1a,0,0,0
Porites_compressa_HIv1___RNAseq.29207_t,0,0,0
Porites_compressa_HIv1___RNAseq.g3666.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3667.t1,0,0,0
Porites_compressa_HIv1___TS.g27378.t1,0,0,70
Porites_compressa_HIv1___RNAseq.g3669.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3670.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3671.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3672.t1,0,0,0
Porites_compressa_HIv1___TS.g27383.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3675.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3684.t1,0,72,0
Porites_compressa_HIv1___RNAseq.g3685.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3686.t1,0,331,341
Porites_compressa_HIv1___RNAseq.g3687.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3688.t1,0,0,10
Porites_compressa_HIv1___TS.g27401.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3690.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3691.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3692.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3693.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3694.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3695.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3696.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3698.t1,0,334,45
Porites_compressa_HIv1___TS.g27411.t1a,0,896,221
Porites_compressa_HIv1___TS.g27411.t1b,0,0,0
Porites_compressa_HIv1___TS.g27412.t1,0,1,0
Porites_compressa_HIv1___RNAseq.g3702.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3703.t1,0,0,0
Porites_compressa_HIv1___TS.g27418.t1c,0,0,0
Porites_compressa_HIv1___TS.g27418.t1b,0,0,0
Porites_compressa_HIv1___TS.g27418.t1a,0,0,0
Porites_compressa_HIv1___RNAseq.g3707.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3708.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3709.t1,0,79,0
Porites_compressa_HIv1___RNAseq.g3710.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3711.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3712.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3713.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3714.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3715.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3716.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3717.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3718.t1,0,29,43
Porites_compressa_HIv1___RNAseq.g3719.t1,0,0,0
Porites_compressa_HIv1___TS.g27431.t1,0,0,69
Porites_compressa_HIv1___TS.g27432.t1,0,51,0
Porites_compressa_HIv1___RNAseq.g3721.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3722.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3724.t1,0,375,541
Porites_compressa_HIv1___RNAseq.g3727.t1,0,0,174
Porites_compressa_HIv1___RNAseq.g3730.t1,0,0,0
Porites_compressa_HIv1___RNAseq.g3731.t1,0,0,1
