"","POR_13","POR_34","POR_61"
"Porites_compressa_HIv1___RNAseq.g27460.t1",1857,3665,4923
"Porites_compressa_HIv1___RNAseq.g27461.t1",77,99,295
"Porites_compressa_HIv1___RNAseq.g27462.t1",155,0,70
"Porites_compressa_HIv1___RNAseq.g27466.t1",125,353,59
"Porites_compressa_HIv1___TS.g32184.t1",81,0,0
"Porites_compressa_HIv1___RNAseq.g27468.t1",5781,8288,5923
"Porites_compressa_HIv1___RNAseq.g27469.t1",104,24,503
"Porites_compressa_HIv1___RNAseq.g27470.t1",1,8,23
"Porites_compressa_HIv1___RNAseq.g8794.t1",13,11,0
"Porites_compressa_HIv1___TS.g2902.t1",17,15,4
"Porites_compressa_HIv1___RNAseq.g8814.t1",43,35,53
"Porites_compressa_HIv1___RNAseq.g40822.t1",263,579,328
"Porites_compressa_HIv1___RNAseq.g40823.t1",29,634,304
"Porites_compressa_HIv1___TS.g13940.t1",0,0,178
"Porites_compressa_HIv1___TS.g2873.t1",0,93,0
"Porites_compressa_HIv1___TS.g2874.t1",0,103,0
"Porites_compressa_HIv1___TS.g2877.t1",0,14,0
"Porites_compressa_HIv1___RNAseq.g8765.t1",75,346,122
"Porites_compressa_HIv1___RNAseq.g8766.t1",868,1282,1246
"Porites_compressa_HIv1___RNAseq.g8767.t1",152,58,421
"Porites_compressa_HIv1___TS.g2851.t1",313,182,0
"Porites_compressa_HIv1___RNAseq.g8770.t1",270,1336,1890
"Porites_compressa_HIv1___RNAseq.g8771.t1",249,0,0
"Porites_compressa_HIv1___RNAseq.g8772.t1",118,480,645
"Porites_compressa_HIv1___RNAseq.g8773.t1",278,0,106
"Porites_compressa_HIv1___RNAseq.g8778.t1",690,1237,514
"Porites_compressa_HIv1___RNAseq.g8779.t1",1215,3342,2937
"Porites_compressa_HIv1___RNAseq.g8780.t1",103,432,7
"Porites_compressa_HIv1___RNAseq.g8781.t1",188,423,385
"Porites_compressa_HIv1___RNAseq.g8782.t2",459,687,1832
"Porites_compressa_HIv1___RNAseq.g8789.t1",856,530,1136
"Porites_compressa_HIv1___RNAseq.g8791.t1",42,0,0
"Porites_compressa_HIv1___RNAseq.g8792.t1",86,915,1157
"Porites_compressa_HIv1___RNAseq.g6905.t1",33,36,0
"Porites_compressa_HIv1___RNAseq.g40825.t1",0,60,0
"Porites_compressa_HIv1___TS.g13951.t1",0,0,106
"Porites_compressa_HIv1___RNAseq.g40856.t1",0,274,153
"Porites_compressa_HIv1___RNAseq.g40858.t1",0,170,0
"Porites_compressa_HIv1___TS.g13979.t1",0,65,127
"Porites_compressa_HIv1___RNAseq.g40863.t1",0,0,385
"Porites_compressa_HIv1___TS.g13989.t1",0,22,0
"Porites_compressa_HIv1___RNAseq.g40826.t1",189,44,0
"Porites_compressa_HIv1___RNAseq.g40828.t1",584,928,355
"Porites_compressa_HIv1___TS.g13949.t1",1129,2387,901
"Porites_compressa_HIv1___RNAseq.g40850.t1",418,0,335
"Porites_compressa_HIv1___RNAseq.g40859.t1",1139,1383,1941
"Porites_compressa_HIv1___RNAseq.g40861.t1",40560,60515,60367
"Porites_compressa_HIv1___RNAseq.g40862.t1",1993,7578,2608
"Porites_compressa_HIv1___TS.g1807.t1",71,44,62
"Porites_compressa_HIv1___RNAseq.g6906.t1",0,8,49
"Porites_compressa_HIv1___RNAseq.g6910.t1",0,278,0
"Porites_compressa_HIv1___RNAseq.g6911.t1b",0,246,0
"Porites_compressa_HIv1___RNAseq.g6911.t1a",0,233,67
"Porites_compressa_HIv1___RNAseq.g6913.t1",0,454,132
"Porites_compressa_HIv1___RNAseq.g6914.t1",0,0,73
"Porites_compressa_HIv1___TS.g35242.t2",0,226,126
"Porites_compressa_HIv1___RNAseq.g6929.t1",0,13,0
"Porites_compressa_HIv1___RNAseq.34236_t",0,81,31
"Porites_compressa_HIv1___RNAseq.g6912.t1",188,1,0
"Porites_compressa_HIv1___RNAseq.g6915.t1",34,0,14
"Porites_compressa_HIv1___RNAseq.g6916.t1",878,3482,2468
"Porites_compressa_HIv1___TS.g35243.t1",432,22,0
"Porites_compressa_HIv1___RNAseq.g6930.t1",64,227,0
"Porites_compressa_HIv1___RNAseq.g6931.t1",41,9,364
"Porites_compressa_HIv1___TS.g35252.t1",262,355,331
"Porites_compressa_HIv1___RNAseq.g6935.t1",16,678,268
"Porites_compressa_HIv1___TS.g35258.t2",40,0,161
"Porites_compressa_HIv1___RNAseq.g6940.t1",8363,7196,8218
"Porites_compressa_HIv1___RNAseq.g6941.t1",536,937,422
"Porites_compressa_HIv1___RNAseq.g6942.t1",6,84,0
"Porites_compressa_HIv1___RNAseq.g6943.t1",362,327,517
"Porites_compressa_HIv1___TS.g35263.t1",57,204,110
"Porites_compressa_HIv1___RNAseq.g4796.t1",537,615,672
"Porites_compressa_HIv1___TS.g1819.t1",0,210,354
"Porites_compressa_HIv1___RNAseq.g4769.t1",0,0,208
"Porites_compressa_HIv1___RNAseq.g4776.t1",0,431,976
"Porites_compressa_HIv1___RNAseq.g4782.t1",0,151,270
"Porites_compressa_HIv1___RNAseq.g4786.t1",0,0,12
"Porites_compressa_HIv1___RNAseq.g4787.t1",0,65,474
"Porites_compressa_HIv1___RNAseq.g4793.t1",0,958,251
"Porites_compressa_HIv1___RNAseq.g4756.t1",106,491,377
"Porites_compressa_HIv1___TS.g1812.t2",13,16,29
"Porites_compressa_HIv1___RNAseq.g4758.t1b",711,367,801
"Porites_compressa_HIv1___TS.g1815.t2",63,0,198
"Porites_compressa_HIv1___RNAseq.g4765.t1",109,47,19
"Porites_compressa_HIv1___TS.g1821.t1",308,74,1165
"Porites_compressa_HIv1___RNAseq.g4768.t1",349,473,328
"Porites_compressa_HIv1___RNAseq.g4770.t1",409,549,1011
"Porites_compressa_HIv1___RNAseq.g4772.t1",807,559,336
"Porites_compressa_HIv1___RNAseq.g4773.t1",120,283,0
"Porites_compressa_HIv1___RNAseq.g4777.t1",7143,6583,12614
"Porites_compressa_HIv1___RNAseq.g4778.t1",799,991,2002
"Porites_compressa_HIv1___RNAseq.g4779.t1",44,152,50
"Porites_compressa_HIv1___RNAseq.g4781.t1",133,108,68
"Porites_compressa_HIv1___RNAseq.g4783.t1",196,488,230
"Porites_compressa_HIv1___TS.g1838.t1",75,212,122
"Porites_compressa_HIv1___RNAseq.g4788.t1",58,314,94
"Porites_compressa_HIv1___RNAseq.g4789.t2",874,2436,1494
"Porites_compressa_HIv1___RNAseq.g4794.t1",2815,1686,2885
"Porites_compressa_HIv1___RNAseq.g15677.t1",0,44,5
"Porites_compressa_HIv1___RNAseq.g15685.t1",0,3,84
"Porites_compressa_HIv1___RNAseq.g15688.t1",0,158,425
"Porites_compressa_HIv1___RNAseq.g15692.t1",0,0,1332
"Porites_compressa_HIv1___RNAseq.g15695.t1",0,117,87
"Porites_compressa_HIv1___RNAseq.g15666.t1",133,14,302
"Porites_compressa_HIv1___RNAseq.g15667.t1",4,43,3
"Porites_compressa_HIv1___RNAseq.g15670.t1",12,24,209
"Porites_compressa_HIv1___RNAseq.g15674.t1",3,204,342
"Porites_compressa_HIv1___RNAseq.g15676.t1",175,24,66
"Porites_compressa_HIv1___RNAseq.g15678.t1",6,160,0
"Porites_compressa_HIv1___RNAseq.g15680.t1",67,10,30
"Porites_compressa_HIv1___RNAseq.g15681.t1",65,23,0
"Porites_compressa_HIv1___RNAseq.g15682.t1",24,2,26
"Porites_compressa_HIv1___RNAseq.g15683.t1",1,1,47
"Porites_compressa_HIv1___RNAseq.g15684.t1",6,57,598
"Porites_compressa_HIv1___RNAseq.g15687.t1",1,17,69
"Porites_compressa_HIv1___RNAseq.g15689.t1",2310,2828,4872
"Porites_compressa_HIv1___RNAseq.g15690.t1",2929,3928,7031
"Porites_compressa_HIv1___RNAseq.g15693.t1",576,452,379
"Porites_compressa_HIv1___RNAseq.g15694.t1",145,0,1
"Porites_compressa_HIv1___RNAseq.g15696.t1",36,13,43
"Porites_compressa_HIv1___RNAseq.g15702.t1",42,78,0
"Porites_compressa_HIv1___RNAseq.g30785.t1",0,52,15
"Porites_compressa_HIv1___RNAseq.g30796.t1",0,114,0
"Porites_compressa_HIv1___TS.g35888.t1",0,718,81
"Porites_compressa_HIv1___RNAseq.g30800.t1",0,197,0
"Porites_compressa_HIv1___RNAseq.g30802.t1",0,0,37
"Porites_compressa_HIv1___RNAseq.g30807.t1",0,0,23
"Porites_compressa_HIv1___RNAseq.g30808.t1",0,0,216
"Porites_compressa_HIv1___RNAseq.g30809.t1",0,1233,28
"Porites_compressa_HIv1___RNAseq.g30811.t1",0,145,0
"Porites_compressa_HIv1___RNAseq.g30812.t1",0,0,238
"Porites_compressa_HIv1___RNAseq.g30816.t1",0,29,18
"Porites_compressa_HIv1___TS.g35916.t1",0,0,77
"Porites_compressa_HIv1___RNAseq.g30786.t1",46,284,1
"Porites_compressa_HIv1___RNAseq.g30788.t1",116,118,237
"Porites_compressa_HIv1___RNAseq.g30792.t1",15,11,13
"Porites_compressa_HIv1___RNAseq.g30795.t1",790,698,411
"Porites_compressa_HIv1___RNAseq.g30804.t1",356,86,15
"Porites_compressa_HIv1___RNAseq.g30805.t1a",6,0,112
"Porites_compressa_HIv1___RNAseq.g30815.t1",10,61,12
"Porites_compressa_HIv1___RNAseq.g30817.t1",31,10,53
"Porites_compressa_HIv1___RNAseq.g30819.t1",68,264,142
"Porites_compressa_HIv1___RNAseq.g30821.t1",203,0,475
"Porites_compressa_HIv1___RNAseq.g30825.t1",205,1,0
"Porites_compressa_HIv1___RNAseq.g4602.t1",216,197,355
"Porites_compressa_HIv1___TS.g29044.t1",0,22,34
"Porites_compressa_HIv1___TS.g29047.t2c",0,0,86
"Porites_compressa_HIv1___RNAseq.g8958.t1",0,234,324
"Porites_compressa_HIv1___RNAseq.g8962.t1",0,493,164
"Porites_compressa_HIv1___RNAseq.g8970.t1",0,0,97
"Porites_compressa_HIv1___RNAseq.g8972.t1",0,24,1
"Porites_compressa_HIv1___RNAseq.g8975.t1",0,0,191
"Porites_compressa_HIv1___RNAseq.g8977.t1b",0,6,11
"Porites_compressa_HIv1___TS.g29032.t1",534,0,0
"Porites_compressa_HIv1___TS.g29033.t1",8407,5490,446
"Porites_compressa_HIv1___TS.g29034.t1",24458,13390,1739
"Porites_compressa_HIv1___RNAseq.g8941.t1c",32066,18581,50717
"Porites_compressa_HIv1___RNAseq.g8941.t1b",18968,12590,28373
"Porites_compressa_HIv1___TS.g29036.t1",1,334,1
"Porites_compressa_HIv1___RNAseq.g8943.t1",20,393,63
"Porites_compressa_HIv1___RNAseq.g8945.t1",400,1082,365
"Porites_compressa_HIv1___RNAseq.g8946.t1",2,0,219
"Porites_compressa_HIv1___TS.g29047.t2a",234,1231,253
"Porites_compressa_HIv1___RNAseq.g8957.t1",225,987,149
"Porites_compressa_HIv1___RNAseq.g8963.t1",277,874,179
"Porites_compressa_HIv1___RNAseq.g8967.t1",35,0,0
"Porites_compressa_HIv1___RNAseq.g8971.t1",17,38,390
"Porites_compressa_HIv1___RNAseq.g8976.t1",405,89,38
"Porites_compressa_HIv1___TS.g29068.t1a",549,67,10
"Porites_compressa_HIv1___RNAseq.g4648.t1",52,422,318
"Porites_compressa_HIv1___RNAseq.g4604.t1",0,13,54
"Porites_compressa_HIv1___RNAseq.g4608.t1",0,13,73
"Porites_compressa_HIv1___TS.g16941.t1b",0,64,0
"Porites_compressa_HIv1___TS.g16945.t2",0,387,223
"Porites_compressa_HIv1___TS.g16952.t1b",0,47,0
"Porites_compressa_HIv1___RNAseq.g4638.t1",0,302,0
"Porites_compressa_HIv1___TS.g16961.t1",0,239,238
"Porites_compressa_HIv1___RNAseq.g4646.t1",0,237,0
"Porites_compressa_HIv1___RNAseq.g4603.t1",121,125,953
"Porites_compressa_HIv1___RNAseq.g4605.t1",377,429,0
"Porites_compressa_HIv1___RNAseq.g4606.t1",62,0,0
"Porites_compressa_HIv1___RNAseq.g4609.t1",959,0,0
"Porites_compressa_HIv1___RNAseq.g4616.t1",344,0,0
"Porites_compressa_HIv1___RNAseq.g4617.t2",892,992,0
"Porites_compressa_HIv1___RNAseq.g4622.t1",104,192,0
"Porites_compressa_HIv1___TS.g16941.t1a",561,309,287
"Porites_compressa_HIv1___RNAseq.g4632.t1",11784,11972,8710
"Porites_compressa_HIv1___RNAseq.g4633.t1",205,0,0
"Porites_compressa_HIv1___RNAseq.g4640.t1",38,0,0
"Porites_compressa_HIv1___RNAseq.g4643.t1",952,1072,12292
"Porites_compressa_HIv1___RNAseq.g4653.t1",0,54,37
"Porites_compressa_HIv1___TS.g24740.t2",0,98,328
"Porites_compressa_HIv1___RNAseq.g4660.t1",0,49,209
"Porites_compressa_HIv1___RNAseq.g4661.t1",0,146,1045
"Porites_compressa_HIv1___RNAseq.g4662.t1",0,285,0
"Porites_compressa_HIv1___RNAseq.g4667.t1",0,0,1116
"Porites_compressa_HIv1___RNAseq.g4669.t1",0,0,287
"Porites_compressa_HIv1___RNAseq.g4670.t1",0,410,678
"Porites_compressa_HIv1___RNAseq.g4673.t1a",0,142,0
"Porites_compressa_HIv1___RNAseq.g4691.t1",0,233,0
"Porites_compressa_HIv1___RNAseq.g4692.t1",0,28,0
"Porites_compressa_HIv1___RNAseq.g4694.t1",0,38,112
"Porites_compressa_HIv1___RNAseq.g4695.t1",0,154,76
"Porites_compressa_HIv1___RNAseq.g4652.t1",1,0,39
"Porites_compressa_HIv1___TS.g24743.t1",2620,5052,117
"Porites_compressa_HIv1___RNAseq.g4657.t1",760,52,248
"Porites_compressa_HIv1___RNAseq.g4658.t1",18,0,328
"Porites_compressa_HIv1___RNAseq.g4659.t1",18,13,27
"Porites_compressa_HIv1___RNAseq.g4663.t1",149,0,0
"Porites_compressa_HIv1___RNAseq.g4666.t1",78,0,191
"Porites_compressa_HIv1___RNAseq.g4668.t1",237,23,584
"Porites_compressa_HIv1___RNAseq.g4673.t1b",17,0,0
"Porites_compressa_HIv1___RNAseq.g4675.t1",221,186,204
"Porites_compressa_HIv1___RNAseq.g4676.t1",51,0,0
"Porites_compressa_HIv1___RNAseq.g4680.t1",78,140,123
"Porites_compressa_HIv1___RNAseq.g4681.t1",215,0,0
"Porites_compressa_HIv1___RNAseq.g4682.t1",23,79,4
"Porites_compressa_HIv1___RNAseq.g4684.t1",2450,4554,3488
"Porites_compressa_HIv1___RNAseq.g4685.t1",346,1253,1238
"Porites_compressa_HIv1___RNAseq.g4688.t1",580,846,752
"Porites_compressa_HIv1___RNAseq.g4689.t1",443,731,1594
"Porites_compressa_HIv1___RNAseq.g4690.t1b",146,154,0
"Porites_compressa_HIv1___RNAseq.g4690.t1a",53,194,225
"Porites_compressa_HIv1___RNAseq.g4693.t1",96,100,70
"Porites_compressa_HIv1___RNAseq.g4696.t1",294,94,0
"Porites_compressa_HIv1___RNAseq.g4697.t1",235,1027,311
"Porites_compressa_HIv1___RNAseq.g4698.t1",43,275,581
"Porites_compressa_HIv1___TS.g24785.t1",904,0,0
"Porites_compressa_HIv1___RNAseq.g4701.t1",485,365,45
"Porites_compressa_HIv1___RNAseq.g4702.t1",250,0,198
"Porites_compressa_HIv1___RNAseq.g4703.t2",90,307,157
"Porites_compressa_HIv1___RNAseq.34517_t",0,99,97
"Porites_compressa_HIv1___TS.g25418.t1",0,0,15
"Porites_compressa_HIv1___RNAseq.g9224.t1",0,66,0
"Porites_compressa_HIv1___TS.g25430.t1",0,134,28
"Porites_compressa_HIv1___RNAseq.g9229.t1",0,48,187
"Porites_compressa_HIv1___TS.g25432.t1",0,78,0
"Porites_compressa_HIv1___RNAseq.g9206.t1",690,1440,399
"Porites_compressa_HIv1___RNAseq.g9216.t1",47,176,100
"Porites_compressa_HIv1___TS.g25428.t1",289,207,1
"Porites_compressa_HIv1___RNAseq.g9222.t1",92,0,0
"Porites_compressa_HIv1___RNAseq.g9223.t1",97,135,0
"Porites_compressa_HIv1___RNAseq.g9225.t1",386,297,207
"Porites_compressa_HIv1___RNAseq.g9232.t1",61,478,32
"Porites_compressa_HIv1___RNAseq.g13047.t1",0,0,24
"Porites_compressa_HIv1___TS.g16675.t1",0,23,0
"Porites_compressa_HIv1___RNAseq.g13057.t1",0,0,22
"Porites_compressa_HIv1___TS.g16677.t1",209,207,56
"Porites_compressa_HIv1___RNAseq.g13051.t1",289,227,68
"Porites_compressa_HIv1___TS.g16682.t1",414,544,106
"Porites_compressa_HIv1___RNAseq.g13058.t1",218,242,74
"Porites_compressa_HIv1___RNAseq.g30624.t1",0,2286,1326
"Porites_compressa_HIv1___RNAseq.g30628.t1",0,171,0
"Porites_compressa_HIv1___RNAseq.g30633.t1",0,261,600
"Porites_compressa_HIv1___RNAseq.g30634.t1",0,40,83
"Porites_compressa_HIv1___RNAseq.g30635.t1",0,205,206
"Porites_compressa_HIv1___RNAseq.g30640.t1",0,218,0
"Porites_compressa_HIv1___RNAseq.g30609.t1a",11,10,0
"Porites_compressa_HIv1___TS.g25470.t2",87,147,134
"Porites_compressa_HIv1___RNAseq.g30625.t1",64,10,401
"Porites_compressa_HIv1___RNAseq.g30626.t1",442,84,0
"Porites_compressa_HIv1___RNAseq.g30627.t1",111,232,566
"Porites_compressa_HIv1___RNAseq.g30629.t1",920,178,0
"Porites_compressa_HIv1___RNAseq.g30630.t1",50,0,0
"Porites_compressa_HIv1___RNAseq.g30636.t1",9353,1333,204
"Porites_compressa_HIv1___TS.g25487.t1",1181,613,24
"Porites_compressa_HIv1___RNAseq.g30639.t1",43,564,133
"Porites_compressa_HIv1___RNAseq.g30643.t1",837,0,0
"Porites_compressa_HIv1___RNAseq.g30644.t1",976,389,0
"Porites_compressa_HIv1___RNAseq.g8621.t1",0,54,103
"Porites_compressa_HIv1___RNAseq.g8622.t1",104,17,54
"Porites_compressa_HIv1___RNAseq.g8590.t1",0,211,0
"Porites_compressa_HIv1___TS.g37142.t1a",0,736,210
"Porites_compressa_HIv1___TS.g37142.t1b",0,147,0
"Porites_compressa_HIv1___RNAseq.g8604.t1",0,91,360
"Porites_compressa_HIv1___RNAseq.g8605.t1",0,12,0
"Porites_compressa_HIv1___TS.g37157.t1",0,8,76
"Porites_compressa_HIv1___TS.g37158.t1",0,26,0
"Porites_compressa_HIv1___RNAseq.g8613.t1",0,559,307
"Porites_compressa_HIv1___RNAseq.g8586.t1",10907,12018,11934
"Porites_compressa_HIv1___RNAseq.g8587.t1",26,28,30
"Porites_compressa_HIv1___RNAseq.g8588.t1",50,114,18
"Porites_compressa_HIv1___RNAseq.g8591.t1",540,754,584
"Porites_compressa_HIv1___RNAseq.g8592.t1",232,597,306
"Porites_compressa_HIv1___RNAseq.g8595.t1",21,42,0
"Porites_compressa_HIv1___TS.g37147.t1",25,143,381
"Porites_compressa_HIv1___TS.g37148.t1",340,494,2295
"Porites_compressa_HIv1___RNAseq.g8600.t1",22240,30024,20988
"Porites_compressa_HIv1___RNAseq.g8601.t1",33,781,426
"Porites_compressa_HIv1___RNAseq.g8602.t1",3310,5084,1160
"Porites_compressa_HIv1___RNAseq.34608_t",11933,11120,9059
"Porites_compressa_HIv1___RNAseq.g8606.t1",499,848,1587
"Porites_compressa_HIv1___RNAseq.g8607.t1",2,144,0
"Porites_compressa_HIv1___RNAseq.g8608.t1",266,704,364
"Porites_compressa_HIv1___RNAseq.g8610.t1",10,302,0
"Porites_compressa_HIv1___RNAseq.g8611.t1",83,439,271
"Porites_compressa_HIv1___RNAseq.g8614.t1",239,561,212
"Porites_compressa_HIv1___TS.g37164.t2",1265,2280,1248
"Porites_compressa_HIv1___RNAseq.g8616.t1",98,535,654
"Porites_compressa_HIv1___RNAseq.g8618.t1",43,22,18
"Porites_compressa_HIv1___TS.g37169.t2",146,354,61
"Porites_compressa_HIv1___RNAseq.g11443.t1",33,114,0
"Porites_compressa_HIv1___TS.g12473.t1",0,19,0
"Porites_compressa_HIv1___TS.g12475.t1",0,36,62
"Porites_compressa_HIv1___RNAseq.34654_t",0,0,74
"Porites_compressa_HIv1___RNAseq.g29865.t1",0,0,54
"Porites_compressa_HIv1___RNAseq.g29868.t1",0,0,138
"Porites_compressa_HIv1___RNAseq.g29872.t1",0,25,0
"Porites_compressa_HIv1___RNAseq.g29873.t1",0,95,58
"Porites_compressa_HIv1___TS.g12464.t1",5,42,0
"Porites_compressa_HIv1___RNAseq.g29834.t1",1,3,15
"Porites_compressa_HIv1___RNAseq.g29837.t1",1,132,1
"Porites_compressa_HIv1___RNAseq.g29839.t1",96,34,102
"Porites_compressa_HIv1___RNAseq.g29841.t1",615,514,5500
"Porites_compressa_HIv1___RNAseq.g29844.t1",116,0,990
"Porites_compressa_HIv1___RNAseq.g29851.t1",2,6,27
"Porites_compressa_HIv1___RNAseq.g29852.t1",1,10,408
"Porites_compressa_HIv1___TS.g12487.t1",39,24,27
"Porites_compressa_HIv1___RNAseq.g29859.t1",65,35,24
"Porites_compressa_HIv1___RNAseq.g29861.t1",162,5,100
"Porites_compressa_HIv1___RNAseq.g29863.t1",152,22,106
"Porites_compressa_HIv1___RNAseq.g29870.t1",219,45,0
"Porites_compressa_HIv1___RNAseq.g29871.t1",334,224,833
"Porites_compressa_HIv1___RNAseq.g11454.t1",0,41,0
"Porites_compressa_HIv1___RNAseq.g11452.t1",35,342,159
"Porites_compressa_HIv1___RNAseq.g11453.t1",49,342,149
"Porites_compressa_HIv1___RNAseq.g11458.t1",251,0,48
"Porites_compressa_HIv1___RNAseq.g11462.t1",460,0,0
"Porites_compressa_HIv1___RNAseq.g11463.t1",3346,4099,3764
"Porites_compressa_HIv1___RNAseq.g11464.t1",1125,2332,1521
"Porites_compressa_HIv1___RNAseq.g16541.t1",955,542,264
"Porites_compressa_HIv1___TS.g28230.t1",0,40,41
"Porites_compressa_HIv1___RNAseq.g16531.t1",0,13,0
"Porites_compressa_HIv1___RNAseq.g16523.t1",790,1174,2076
"Porites_compressa_HIv1___RNAseq.g16524.t1",26,276,176
"Porites_compressa_HIv1___TS.g28231.t2",9,17,0
"Porites_compressa_HIv1___RNAseq.g16528.t1",128,0,0
"Porites_compressa_HIv1___RNAseq.g16530.t1",1,17,0
"Porites_compressa_HIv1___TS.g28236.t1",14,17,9
"Porites_compressa_HIv1___RNAseq.g16532.t1",729,899,789
"Porites_compressa_HIv1___RNAseq.g16534.t2",261,1072,763
"Porites_compressa_HIv1___TS.g28243.t1",1560,553,1080
"Porites_compressa_HIv1___RNAseq.g16536.t1",1502,877,1949
"Porites_compressa_HIv1___RNAseq.g23751.t1",0,0,100
"Porites_compressa_HIv1___RNAseq.g23759.t1",0,0,22
"Porites_compressa_HIv1___RNAseq.g23760.t1",0,32,0
"Porites_compressa_HIv1___RNAseq.g23762.t1",0,0,22
"Porites_compressa_HIv1___RNAseq.g23763.t1",0,72,95
"Porites_compressa_HIv1___RNAseq.g23764.t1",0,247,0
"Porites_compressa_HIv1___RNAseq.g23752.t1",14,125,114
"Porites_compressa_HIv1___TS.g18789.t1",26,238,170
"Porites_compressa_HIv1___RNAseq.g29790.t1",0,234,192
"Porites_compressa_HIv1___RNAseq.g29791.t1",0,118,66
"Porites_compressa_HIv1___RNAseq.g29797.t1b",0,120,0
"Porites_compressa_HIv1___RNAseq.g29798.t1",0,381,209
"Porites_compressa_HIv1___RNAseq.g29799.t1",0,119,0
"Porites_compressa_HIv1___RNAseq.g29800.t1",0,59,0
"Porites_compressa_HIv1___RNAseq.g29783.t1",12,42,0
"Porites_compressa_HIv1___RNAseq.g29785.t1",1,0,34
"Porites_compressa_HIv1___RNAseq.g29786.t1",6,10,24
"Porites_compressa_HIv1___TS.g37189.t1",13,28,26
"Porites_compressa_HIv1___RNAseq.g29787.t1",18,4,183
"Porites_compressa_HIv1___RNAseq.g29789.t1",2,1,114
"Porites_compressa_HIv1___TS.g37195.t1b",428,0,0
"Porites_compressa_HIv1___TS.g37196.t1",153,287,0
"Porites_compressa_HIv1___RNAseq.g29795.t1",245,379,142
"Porites_compressa_HIv1___RNAseq.g29797.t1c",17,4299,3253
"Porites_compressa_HIv1___RNAseq.g29801.t1",2887,3742,3501
"Porites_compressa_HIv1___TS.g37214.t1",156,113,130
"Porites_compressa_HIv1___RNAseq.g12551.t1",0,74,39
"Porites_compressa_HIv1___RNAseq.g12560.t1",0,178,0
"Porites_compressa_HIv1___RNAseq.g12570.t1",0,532,134
"Porites_compressa_HIv1___TS.g9487.t1",382,2275,3690
"Porites_compressa_HIv1___TS.g9489.t1",33,29,50
"Porites_compressa_HIv1___RNAseq.34787_t",115,775,1450
"Porites_compressa_HIv1___RNAseq.g12552.t1",431,2215,1729
"Porites_compressa_HIv1___RNAseq.g12556.t1",55,78,0
"Porites_compressa_HIv1___RNAseq.g12561.t1",210,1229,884
"Porites_compressa_HIv1___TS.g9517.t2",638,1464,582
"Porites_compressa_HIv1___RNAseq.g12572.t1",162,469,123
"Porites_compressa_HIv1___TS.g9519.t1",900,2219,1733
"Porites_compressa_HIv1___RNAseq.g1269.t1",0,0,130
"Porites_compressa_HIv1___RNAseq.g1272.t1",0,0,52
"Porites_compressa_HIv1___RNAseq.g1273.t1",0,0,108
"Porites_compressa_HIv1___TS.g36027.t1",0,168,0
"Porites_compressa_HIv1___TS.g36028.t1",0,122,100
"Porites_compressa_HIv1___RNAseq.g1298.t1",0,14,0
"Porites_compressa_HIv1___RNAseq.g1267.t1",137,0,0
"Porites_compressa_HIv1___RNAseq.g1268.t1",40,316,0
"Porites_compressa_HIv1___RNAseq.g1274.t1",104,178,0
"Porites_compressa_HIv1___TS.g36011.t1",187,659,0
"Porites_compressa_HIv1___RNAseq.g1275.t1",203,0,610
"Porites_compressa_HIv1___RNAseq.g1276.t1",8533,11282,10284
"Porites_compressa_HIv1___RNAseq.g1277.t1",74,0,0
"Porites_compressa_HIv1___RNAseq.g1278.t1",3337,8441,6006
"Porites_compressa_HIv1___RNAseq.g1279.t1",460,1404,588
"Porites_compressa_HIv1___RNAseq.g1280.t1",309,181,610
"Porites_compressa_HIv1___RNAseq.g1282.t1",103,40,100
"Porites_compressa_HIv1___RNAseq.g1285.t1",982,1444,1655
"Porites_compressa_HIv1___RNAseq.34832_t",20,136,0
"Porites_compressa_HIv1___RNAseq.g1287.t1",88,0,0
"Porites_compressa_HIv1___RNAseq.g1288.t1",107,128,387
"Porites_compressa_HIv1___RNAseq.g1292.t1",1229,127,0
"Porites_compressa_HIv1___RNAseq.g1296.t1",226,1161,369
"Porites_compressa_HIv1___RNAseq.g1297.t1",76,491,603
"Porites_compressa_HIv1___RNAseq.g1299.t1",103,252,574
"Porites_compressa_HIv1___RNAseq.g12917.t1",13,0,3
"Porites_compressa_HIv1___RNAseq.g12921.t1",117,0,0
"Porites_compressa_HIv1___TS.g9465.t2",954,368,41
"Porites_compressa_HIv1___RNAseq.g12931.t1",14,1,0
"Porites_compressa_HIv1___RNAseq.g8290.t1",42,194,29
"Porites_compressa_HIv1___RNAseq.g8291.t1",48,199,31
"Porites_compressa_HIv1___RNAseq.g8292.t1",16,151,31
"Porites_compressa_HIv1___TS.g37221.t1",0,122,0
"Porites_compressa_HIv1___TS.g37222.t1",0,23,0
"Porites_compressa_HIv1___RNAseq.g4590.t1",0,38,0
"Porites_compressa_HIv1___RNAseq.g4594.t1",0,428,88
"Porites_compressa_HIv1___RNAseq.g4589.t1",21,0,0
"Porites_compressa_HIv1___RNAseq.g23291.t1b",0,38,4
"Porites_compressa_HIv1___TS.g7440.t1",0,0,46
"Porites_compressa_HIv1___RNAseq.g23291.t1a",14,161,108
"Porites_compressa_HIv1___RNAseq.g23291.t1c",23,33,4
"Porites_compressa_HIv1___RNAseq.g23308.t1",18,132,47
"Porites_compressa_HIv1___RNAseq.g23309.t1",223,260,79
